tiempo_s,entrada_v,entrada_pcm1808_v,riel_positivo_v,riel_negativo_v,entrada_no_inversora_v,salida_etapa_a_v,salida_etapa_b_v
0.00071462934,-1.46310911,-7.39703286,8.96574938,-8.96613421,-1.46604072,-7.44268489,-7.38324133
0.00071962934,-1.47277229,-7.39678891,8.96574938,-8.96613541,-1.47563035,-7.44276773,-7.38327756
0.00072462934,-1.48098201,-7.3965364,8.96574938,-8.9661363,-1.48376609,-7.44282887,-7.38330522
0.00072962934,-1.48773018,-7.39627677,8.96574938,-8.96613694,-1.49043991,-7.4428726,-7.38332576
0.00073462934,-1.49301014,-7.39601152,8.96574938,-8.96613738,-1.49564522,-7.44290277,-7.38334067
0.00073962934,-1.49681668,-7.39574175,8.96574938,-8.96613767,-1.49937688,-7.44292249,-7.38335104
0.00074462934,-1.49914604,-7.39546855,8.96574938,-8.96613784,-1.50163122,-7.44293403,-7.38335798
0.00074962934,-1.49999593,-7.39519257,8.96574937,-8.96613792,-1.50240601,-7.44293895,-7.38336213
0.00075462934,-1.4993655,-7.39491442,8.96574937,-8.96613791,-1.50170048,-7.44293794,-7.38336409
0.00075962934,-1.49725538,-7.39463423,8.96574938,-8.96613782,-1.49951534,-7.44293087,-7.38336401
0.00076462934,-1.49366765,-7.39435211,8.96574938,-8.96613763,-1.49585272,-7.44291674,-7.38336198
0.00076962934,-1.48860585,-7.39406766,8.96574938,-8.96613732,-1.49071626,-7.44289374,-7.38335762
0.00077462934,-1.48207498,-7.39378046,8.96574938,-8.96613684,-1.48411102,-7.44285934,-7.38335049
0.00077962934,-1.47408148,-7.39348964,8.96574938,-8.96613616,-1.47604351,-7.44281014,-7.38333973
0.00078462934,-1.46463323,-7.39319427,8.96574938,-8.96613522,-1.4665217,-7.4427421,-7.38332441
0.00078962934,-1.45373957,-7.39289304,8.96574938,-8.96613395,-1.45555499,-7.44265078,-7.38330322
0.00079462934,-1.44141125,-7.39258464,8.96574939,-8.96613229,-1.4431542,-7.44253109,-7.38327485
0.00079962934,-1.42766042,-7.39226741,8.96574939,-8.96613016,-1.42933157,-7.44237752,-7.38323764
0.00080462934,-1.41250067,-7.39193972,8.96574939,-8.96612749,-1.41410073,-7.44218414,-7.38318995
0.00080962934,-1.39594695,-7.39159959,8.9657494,-8.9661242,-1.39747672,-7.44194462,-7.38312981
