# relojes.py 2026-09-13T15:25:20-05:00 sha256 c1a1431a00600481ec60da7c30896c65e9041f83086ab0f8109d3cb09029034b
# FREF 12 MHz; REFDIV 1-63; FBDIV 16-320; VCO 750-1600 MHz; POSTDIV1 y POSTDIV2 1-7. Divisor PIO entero 16 bits + fraccion/256; divisor GPOUT0 entero 24 bits + fraccion/256. Tiempos en ns en regimen estable, sin el jitter del PLL.
camino,refdiv,fbdiv,vco_hz,postdiv1,postdiv2,sysclk_hz,divisor,div_int,div_frac,divisor_entero,cumple_ref_min_5mhz,cumple_sysclk_max_133mhz,postdiv1_mayor_o_igual,periodo_sm_pp_ns,mclk_periodo_pp_ns,mclk_tie_pp_ns,duty_min,duty_max,pulso_min_ns,requiere_dc50,cumple_pcm1808
gpout0,1,75,900000000,6,1,150000000,12.20703125,12,53,False,True,False,True,,6.666666666666667,,,,,,
gpout0,1,75,900000000,6,5,30000000,2.44140625,2,113,False,True,True,True,,33.333333333333336,,,,,,
gpout0,1,76,912000000,1,1,912000000,74.21875,74,56,False,True,False,True,,1.0964912280701755,,,,,,
gpout0,1,76,912000000,1,2,456000000,37.109375,37,28,False,True,False,False,,2.192982456140351,,,,,,
gpout0,1,76,912000000,1,4,228000000,18.5546875,18,142,False,True,False,False,,4.385964912280702,,,,,,
gpout0,1,76,912000000,1,5,182400000,14.84375,14,216,False,True,False,False,,5.482456140350878,,,,,,
gpout0,1,76,912000000,2,1,456000000,37.109375,37,28,False,True,False,True,,2.192982456140351,,,,,,
gpout0,1,76,912000000,2,2,228000000,18.5546875,18,142,False,True,False,True,,4.385964912280702,,,,,,
gpout0,1,76,912000000,2,4,114000000,9.27734375,9,71,False,True,True,False,,8.771929824561404,,,,,,
gpout0,1,76,912000000,2,5,91200000,7.421875,7,108,False,True,True,False,,10.964912280701755,,,,,,
gpout0,1,76,912000000,4,1,228000000,18.5546875,18,142,False,True,False,True,,4.385964912280702,,,,,,
gpout0,1,76,912000000,4,2,114000000,9.27734375,9,71,False,True,True,True,,8.771929824561404,,,,,,
gpout0,1,76,912000000,4,5,45600000,3.7109375,3,182,False,True,True,False,,21.92982456140351,,,,,,
gpout0,1,76,912000000,5,1,182400000,14.84375,14,216,False,True,False,True,,5.482456140350878,,,,,,
gpout0,1,76,912000000,5,2,91200000,7.421875,7,108,False,True,True,True,,10.964912280701755,,,,,,
gpout0,1,76,912000000,5,4,45600000,3.7109375,3,182,False,True,True,True,,21.92982456140351,,,,,,
gpout0,1,76,912000000,5,5,36480000,2.96875,2,248,False,True,True,True,,27.412280701754387,,,,,,
gpout0,1,77,924000000,1,1,924000000,75.1953125,75,50,False,True,False,True,,1.0822510822510822,,,,,,
gpout0,1,77,924000000,1,2,462000000,37.59765625,37,153,False,True,False,False,,2.1645021645021645,,,,,,
gpout0,1,77,924000000,1,5,184800000,15.0390625,15,10,False,True,False,False,,5.411255411255412,,,,,,
gpout0,1,77,924000000,1,7,132000000,10.7421875,10,190,False,True,True,False,,7.575757575757576,,,,,,
gpout0,1,77,924000000,2,1,462000000,37.59765625,37,153,False,True,False,True,,2.1645021645021645,,,,,,
gpout0,1,77,924000000,2,5,92400000,7.51953125,7,133,False,True,True,False,,10.822510822510823,,,,,,
gpout0,1,77,924000000,2,7,66000000,5.37109375,5,95,False,True,True,False,,15.151515151515152,,,,,,
gpout0,1,77,924000000,5,1,184800000,15.0390625,15,10,False,True,False,True,,5.411255411255412,,,,,,
gpout0,1,77,924000000,5,2,92400000,7.51953125,7,133,False,True,True,True,,10.822510822510823,,,,,,
gpout0,1,77,924000000,5,5,36960000,3.0078125,3,2,False,True,True,True,,27.056277056277057,,,,,,
gpout0,1,77,924000000,5,7,26400000,2.1484375,2,38,False,True,True,False,,37.878787878787875,,,,,,
gpout0,1,77,924000000,7,1,132000000,10.7421875,10,190,False,True,True,True,,7.575757575757576,,,,,,
gpout0,1,77,924000000,7,2,66000000,5.37109375,5,95,False,True,True,True,,15.151515151515152,,,,,,
gpout0,1,77,924000000,7,5,26400000,2.1484375,2,38,False,True,True,True,,37.878787878787875,,,,,,
gpout0,1,78,936000000,1,1,936000000,76.171875,76,44,False,True,False,True,,1.0683760683760684,,,,,,
gpout0,1,78,936000000,1,2,468000000,38.0859375,38,22,False,True,False,False,,2.1367521367521367,,,,,,
gpout0,1,78,936000000,1,3,312000000,25.390625,25,100,False,True,False,False,,3.2051282051282053,,,,,,
gpout0,1,78,936000000,1,4,234000000,19.04296875,19,11,False,True,False,False,,4.273504273504273,,,,,,
gpout0,1,78,936000000,1,5,187200000,15.234375,15,60,False,True,False,False,,5.3418803418803416,,,,,,
gpout0,1,78,936000000,1,6,156000000,12.6953125,12,178,False,True,False,False,,6.410256410256411,,,,,,
gpout0,1,78,936000000,2,1,468000000,38.0859375,38,22,False,True,False,True,,2.1367521367521367,,,,,,
gpout0,1,78,936000000,2,2,234000000,19.04296875,19,11,False,True,False,True,,4.273504273504273,,,,,,
gpout0,1,78,936000000,2,3,156000000,12.6953125,12,178,False,True,False,False,,6.410256410256411,,,,,,
gpout0,1,78,936000000,2,5,93600000,7.6171875,7,158,False,True,True,False,,10.683760683760683,,,,,,
gpout0,1,78,936000000,2,6,78000000,6.34765625,6,89,False,True,True,False,,12.820512820512821,,,,,,
gpout0,1,78,936000000,3,1,312000000,25.390625,25,100,False,True,False,True,,3.2051282051282053,,,,,,
gpout0,1,78,936000000,3,2,156000000,12.6953125,12,178,False,True,False,True,,6.410256410256411,,,,,,
gpout0,1,78,936000000,3,4,78000000,6.34765625,6,89,False,True,True,False,,12.820512820512821,,,,,,
gpout0,1,78,936000000,3,5,62400000,5.078125,5,20,False,True,True,False,,16.025641025641026,,,,,,
gpout0,1,78,936000000,4,1,234000000,19.04296875,19,11,False,True,False,True,,4.273504273504273,,,,,,
gpout0,1,78,936000000,4,3,78000000,6.34765625,6,89,False,True,True,True,,12.820512820512821,,,,,,
gpout0,1,78,936000000,4,5,46800000,3.80859375,3,207,False,True,True,False,,21.367521367521366,,,,,,
gpout0,1,78,936000000,5,1,187200000,15.234375,15,60,False,True,False,True,,5.3418803418803416,,,,,,
gpout0,1,78,936000000,5,2,93600000,7.6171875,7,158,False,True,True,True,,10.683760683760683,,,,,,
gpout0,1,78,936000000,5,3,62400000,5.078125,5,20,False,True,True,True,,16.025641025641026,,,,,,
gpout0,1,78,936000000,5,4,46800000,3.80859375,3,207,False,True,True,True,,21.367521367521366,,,,,,
gpout0,1,78,936000000,5,5,37440000,3.046875,3,12,False,True,True,True,,26.70940170940171,,,,,,
gpout0,1,78,936000000,5,6,31200000,2.5390625,2,138,False,True,True,False,,32.05128205128205,,,,,,
gpout0,1,78,936000000,6,1,156000000,12.6953125,12,178,False,True,False,True,,6.410256410256411,,,,,,
gpout0,1,78,936000000,6,2,78000000,6.34765625,6,89,False,True,True,True,,12.820512820512821,,,,,,
gpout0,1,78,936000000,6,5,31200000,2.5390625,2,138,False,True,True,True,,32.05128205128205,,,,,,
gpout0,1,79,948000000,1,1,948000000,77.1484375,77,38,False,True,False,True,,1.0548523206751055,,,,,,
gpout0,1,79,948000000,1,2,474000000,38.57421875,38,147,False,True,False,False,,2.109704641350211,,,,,,
gpout0,1,79,948000000,1,5,189600000,15.4296875,15,110,False,True,False,False,,5.274261603375527,,,,,,
gpout0,1,79,948000000,2,1,474000000,38.57421875,38,147,False,True,False,True,,2.109704641350211,,,,,,
gpout0,1,79,948000000,2,5,94800000,7.71484375,7,183,False,True,True,False,,10.548523206751055,,,,,,
gpout0,1,79,948000000,5,1,189600000,15.4296875,15,110,False,True,False,True,,5.274261603375527,,,,,,
gpout0,1,79,948000000,5,2,94800000,7.71484375,7,183,False,True,True,True,,10.548523206751055,,,,,,
gpout0,1,79,948000000,5,5,37920000,3.0859375,3,22,False,True,True,True,,26.371308016877638,,,,,,
gpout0,1,80,960000000,1,1,960000000,78.125,78,32,False,True,False,True,,1.0416666666666667,,,,,,
gpout0,1,80,960000000,1,2,480000000,39.0625,39,16,False,True,False,False,,2.0833333333333335,,,,,,
gpout0,1,80,960000000,1,4,240000000,19.53125,19,136,False,True,False,False,,4.166666666666667,,,,,,
gpout0,1,80,960000000,1,5,192000000,15.625,15,160,False,True,False,False,,5.208333333333333,,,,,,
gpout0,1,80,960000000,2,1,480000000,39.0625,39,16,False,True,False,True,,2.0833333333333335,,,,,,
gpout0,1,80,960000000,2,2,240000000,19.53125,19,136,False,True,False,True,,4.166666666666667,,,,,,
gpout0,1,80,960000000,2,4,120000000,9.765625,9,196,False,True,True,False,,8.333333333333334,,,,,,
gpout0,1,80,960000000,2,5,96000000,7.8125,7,208,False,True,True,False,,10.416666666666666,,,,,,
gpout0,1,80,960000000,4,1,240000000,19.53125,19,136,False,True,False,True,,4.166666666666667,,,,,,
gpout0,1,80,960000000,4,2,120000000,9.765625,9,196,False,True,True,True,,8.333333333333334,,,,,,
gpout0,1,80,960000000,4,4,60000000,4.8828125,4,226,False,True,True,True,,16.666666666666668,,,,,,
gpout0,1,80,960000000,4,5,48000000,3.90625,3,232,False,True,True,False,,20.833333333333332,,,,,,
gpout0,1,80,960000000,5,1,192000000,15.625,15,160,False,True,False,True,,5.208333333333333,,,,,,
gpout0,1,80,960000000,5,2,96000000,7.8125,7,208,False,True,True,True,,10.416666666666666,,,,,,
gpout0,1,80,960000000,5,4,48000000,3.90625,3,232,False,True,True,True,,20.833333333333332,,,,,,
gpout0,1,80,960000000,5,5,38400000,3.125,3,32,False,True,True,True,,26.041666666666668,,,,,,
gpout0,1,81,972000000,1,1,972000000,79.1015625,79,26,False,True,False,True,,1.02880658436214,,,,,,
gpout0,1,81,972000000,1,2,486000000,39.55078125,39,141,False,True,False,False,,2.05761316872428,,,,,,
gpout0,1,81,972000000,1,3,324000000,26.3671875,26,94,False,True,False,False,,3.0864197530864197,,,,,,
gpout0,1,81,972000000,1,5,194400000,15.8203125,15,210,False,True,False,False,,5.1440329218107,,,,,,
gpout0,1,81,972000000,1,6,162000000,13.18359375,13,47,False,True,False,False,,6.172839506172839,,,,,,
gpout0,1,81,972000000,2,1,486000000,39.55078125,39,141,False,True,False,True,,2.05761316872428,,,,,,
gpout0,1,81,972000000,2,3,162000000,13.18359375,13,47,False,True,False,False,,6.172839506172839,,,,,,
gpout0,1,81,972000000,2,5,97200000,7.91015625,7,233,False,True,True,False,,10.2880658436214,,,,,,
gpout0,1,81,972000000,3,1,324000000,26.3671875,26,94,False,True,False,True,,3.0864197530864197,,,,,,
gpout0,1,81,972000000,3,2,162000000,13.18359375,13,47,False,True,False,True,,6.172839506172839,,,,,,
gpout0,1,81,972000000,3,3,108000000,8.7890625,8,202,False,True,True,True,,9.25925925925926,,,,,,
gpout0,1,81,972000000,3,5,64800000,5.2734375,5,70,False,True,True,False,,15.432098765432098,,,,,,
gpout0,1,81,972000000,3,6,54000000,4.39453125,4,101,False,True,True,False,,18.51851851851852,,,,,,
gpout0,1,81,972000000,5,1,194400000,15.8203125,15,210,False,True,False,True,,5.1440329218107,,,,,,
gpout0,1,81,972000000,5,2,97200000,7.91015625,7,233,False,True,True,True,,10.2880658436214,,,,,,
gpout0,1,81,972000000,5,3,64800000,5.2734375,5,70,False,True,True,True,,15.432098765432098,,,,,,
gpout0,1,81,972000000,5,5,38880000,3.1640625,3,42,False,True,True,True,,25.720164609053498,,,,,,
gpout0,1,81,972000000,5,6,32400000,2.63671875,2,163,False,True,True,False,,30.864197530864196,,,,,,
gpout0,1,81,972000000,6,1,162000000,13.18359375,13,47,False,True,False,True,,6.172839506172839,,,,,,
gpout0,1,81,972000000,6,3,54000000,4.39453125,4,101,False,True,True,True,,18.51851851851852,,,,,,
gpout0,1,81,972000000,6,5,32400000,2.63671875,2,163,False,True,True,True,,30.864197530864196,,,,,,
gpout0,1,82,984000000,1,1,984000000,80.078125,80,20,False,True,False,True,,1.016260162601626,,,,,,
gpout0,1,82,984000000,1,2,492000000,40.0390625,40,10,False,True,False,False,,2.032520325203252,,,,,,
gpout0,1,82,984000000,1,4,246000000,20.01953125,20,5,False,True,False,False,,4.065040650406504,,,,,,
gpout0,1,82,984000000,1,5,196800000,16.015625,16,4,False,True,False,False,,5.08130081300813,,,,,,
gpout0,1,82,984000000,2,1,492000000,40.0390625,40,10,False,True,False,True,,2.032520325203252,,,,,,
gpout0,1,82,984000000,2,2,246000000,20.01953125,20,5,False,True,False,True,,4.065040650406504,,,,,,
gpout0,1,82,984000000,2,5,98400000,8.0078125,8,2,False,True,True,False,,10.16260162601626,,,,,,
gpout0,1,82,984000000,4,1,246000000,20.01953125,20,5,False,True,False,True,,4.065040650406504,,,,,,
gpout0,1,82,984000000,4,5,49200000,4.00390625,4,1,False,True,True,False,,20.32520325203252,,,,,,
gpout0,1,82,984000000,5,1,196800000,16.015625,16,4,False,True,False,True,,5.08130081300813,,,,,,
gpout0,1,82,984000000,5,2,98400000,8.0078125,8,2,False,True,True,True,,10.16260162601626,,,,,,
gpout0,1,82,984000000,5,4,49200000,4.00390625,4,1,False,True,True,True,,20.32520325203252,,,,,,
gpout0,1,82,984000000,5,5,39360000,3.203125,3,52,False,True,True,True,,25.40650406504065,,,,,,
gpout0,1,83,996000000,1,1,996000000,81.0546875,81,14,False,True,False,True,,1.0040160642570282,,,,,,
gpout0,1,83,996000000,1,2,498000000,40.52734375,40,135,False,True,False,False,,2.0080321285140563,,,,,,
gpout0,1,83,996000000,1,5,199200000,16.2109375,16,54,False,True,False,False,,5.020080321285141,,,,,,
gpout0,1,83,996000000,2,1,498000000,40.52734375,40,135,False,True,False,True,,2.0080321285140563,,,,,,
gpout0,1,83,996000000,2,5,99600000,8.10546875,8,27,False,True,True,False,,10.040160642570282,,,,,,
gpout0,1,83,996000000,5,1,199200000,16.2109375,16,54,False,True,False,True,,5.020080321285141,,,,,,
gpout0,1,83,996000000,5,2,99600000,8.10546875,8,27,False,True,True,True,,10.040160642570282,,,,,,
gpout0,1,83,996000000,5,5,39840000,3.2421875,3,62,False,True,True,True,,25.100401606425702,,,,,,
gpout0,1,84,1008000000,1,1,1008000000,82.03125,82,8,False,True,False,True,,0.9920634920634921,,,,,,
gpout0,1,84,1008000000,1,2,504000000,41.015625,41,4,False,True,False,False,,1.9841269841269842,,,,,,
gpout0,1,84,1008000000,1,3,336000000,27.34375,27,88,False,True,False,False,,2.9761904761904763,,,,,,
gpout0,1,84,1008000000,1,4,252000000,20.5078125,20,130,False,True,False,False,,3.9682539682539684,,,,,,
gpout0,1,84,1008000000,1,5,201600000,16.40625,16,104,False,True,False,False,,4.9603174603174605,,,,,,
gpout0,1,84,1008000000,1,6,168000000,13.671875,13,172,False,True,False,False,,5.9523809523809526,,,,,,
gpout0,1,84,1008000000,1,7,144000000,11.71875,11,184,False,True,False,False,,6.944444444444445,,,,,,
gpout0,1,84,1008000000,2,1,504000000,41.015625,41,4,False,True,False,True,,1.9841269841269842,,,,,,
gpout0,1,84,1008000000,2,2,252000000,20.5078125,20,130,False,True,False,True,,3.9682539682539684,,,,,,
gpout0,1,84,1008000000,2,3,168000000,13.671875,13,172,False,True,False,False,,5.9523809523809526,,,,,,
gpout0,1,84,1008000000,2,4,126000000,10.25390625,10,65,False,True,True,False,,7.936507936507937,,,,,,
gpout0,1,84,1008000000,2,5,100800000,8.203125,8,52,False,True,True,False,,9.920634920634921,,,,,,
gpout0,1,84,1008000000,2,6,84000000,6.8359375,6,214,False,True,True,False,,11.904761904761905,,,,,,
gpout0,1,84,1008000000,2,7,72000000,5.859375,5,220,False,True,True,False,,13.88888888888889,,,,,,
gpout0,1,84,1008000000,3,1,336000000,27.34375,27,88,False,True,False,True,,2.9761904761904763,,,,,,
gpout0,1,84,1008000000,3,2,168000000,13.671875,13,172,False,True,False,True,,5.9523809523809526,,,,,,
gpout0,1,84,1008000000,3,4,84000000,6.8359375,6,214,False,True,True,False,,11.904761904761905,,,,,,
gpout0,1,84,1008000000,3,5,67200000,5.46875,5,120,False,True,True,False,,14.880952380952381,,,,,,
gpout0,1,84,1008000000,3,7,48000000,3.90625,3,232,False,True,True,False,,20.833333333333332,,,,,,
gpout0,1,84,1008000000,4,1,252000000,20.5078125,20,130,False,True,False,True,,3.9682539682539684,,,,,,
gpout0,1,84,1008000000,4,2,126000000,10.25390625,10,65,False,True,True,True,,7.936507936507937,,,,,,
gpout0,1,84,1008000000,4,3,84000000,6.8359375,6,214,False,True,True,True,,11.904761904761905,,,,,,
gpout0,1,84,1008000000,4,5,50400000,4.1015625,4,26,False,True,True,False,,19.841269841269842,,,,,,
gpout0,1,84,1008000000,4,6,42000000,3.41796875,3,107,False,True,True,False,,23.80952380952381,,,,,,
gpout0,1,84,1008000000,4,7,36000000,2.9296875,2,238,False,True,True,False,,27.77777777777778,,,,,,
gpout0,1,84,1008000000,5,1,201600000,16.40625,16,104,False,True,False,True,,4.9603174603174605,,,,,,
gpout0,1,84,1008000000,5,2,100800000,8.203125,8,52,False,True,True,True,,9.920634920634921,,,,,,
gpout0,1,84,1008000000,5,3,67200000,5.46875,5,120,False,True,True,True,,14.880952380952381,,,,,,
gpout0,1,84,1008000000,5,4,50400000,4.1015625,4,26,False,True,True,True,,19.841269841269842,,,,,,
gpout0,1,84,1008000000,5,5,40320000,3.28125,3,72,False,True,True,True,,24.8015873015873,,,,,,
gpout0,1,84,1008000000,5,6,33600000,2.734375,2,188,False,True,True,False,,29.761904761904763,,,,,,
gpout0,1,84,1008000000,5,7,28800000,2.34375,2,88,False,True,True,False,,34.72222222222222,,,,,,
gpout0,1,84,1008000000,6,1,168000000,13.671875,13,172,False,True,False,True,,5.9523809523809526,,,,,,
gpout0,1,84,1008000000,6,2,84000000,6.8359375,6,214,False,True,True,True,,11.904761904761905,,,,,,
gpout0,1,84,1008000000,6,4,42000000,3.41796875,3,107,False,True,True,True,,23.80952380952381,,,,,,
gpout0,1,84,1008000000,6,5,33600000,2.734375,2,188,False,True,True,True,,29.761904761904763,,,,,,
gpout0,1,84,1008000000,7,1,144000000,11.71875,11,184,False,True,False,True,,6.944444444444445,,,,,,
gpout0,1,84,1008000000,7,2,72000000,5.859375,5,220,False,True,True,True,,13.88888888888889,,,,,,
gpout0,1,84,1008000000,7,3,48000000,3.90625,3,232,False,True,True,True,,20.833333333333332,,,,,,
gpout0,1,84,1008000000,7,4,36000000,2.9296875,2,238,False,True,True,True,,27.77777777777778,,,,,,
gpout0,1,84,1008000000,7,5,28800000,2.34375,2,88,False,True,True,True,,34.72222222222222,,,,,,
gpout0,1,85,1020000000,1,1,1020000000,83.0078125,83,2,False,True,False,True,,0.9803921568627451,,,,,,
gpout0,1,85,1020000000,1,2,510000000,41.50390625,41,129,False,True,False,False,,1.9607843137254901,,,,,,
gpout0,1,85,1020000000,1,5,204000000,16.6015625,16,154,False,True,False,False,,4.901960784313726,,,,,,
gpout0,1,85,1020000000,2,1,510000000,41.50390625,41,129,False,True,False,True,,1.9607843137254901,,,,,,
gpout0,1,85,1020000000,2,5,102000000,8.30078125,8,77,False,True,True,False,,9.803921568627452,,,,,,
gpout0,1,85,1020000000,5,1,204000000,16.6015625,16,154,False,True,False,True,,4.901960784313726,,,,,,
gpout0,1,85,1020000000,5,2,102000000,8.30078125,8,77,False,True,True,True,,9.803921568627452,,,,,,
gpout0,1,85,1020000000,5,5,40800000,3.3203125,3,82,False,True,True,True,,24.50980392156863,,,,,,
gpout0,1,86,1032000000,1,1,1032000000,83.984375,83,252,False,True,False,True,,0.9689922480620154,,,,,,
gpout0,1,86,1032000000,1,2,516000000,41.9921875,41,254,False,True,False,False,,1.937984496124031,,,,,,
gpout0,1,86,1032000000,1,4,258000000,20.99609375,20,255,False,True,False,False,,3.875968992248062,,,,,,
gpout0,1,86,1032000000,1,5,206400000,16.796875,16,204,False,True,False,False,,4.844961240310077,,,,,,
gpout0,1,86,1032000000,2,1,516000000,41.9921875,41,254,False,True,False,True,,1.937984496124031,,,,,,
gpout0,1,86,1032000000,2,2,258000000,20.99609375,20,255,False,True,False,True,,3.875968992248062,,,,,,
gpout0,1,86,1032000000,2,5,103200000,8.3984375,8,102,False,True,True,False,,9.689922480620154,,,,,,
gpout0,1,86,1032000000,4,1,258000000,20.99609375,20,255,False,True,False,True,,3.875968992248062,,,,,,
gpout0,1,86,1032000000,4,5,51600000,4.19921875,4,51,False,True,True,False,,19.37984496124031,,,,,,
gpout0,1,86,1032000000,5,1,206400000,16.796875,16,204,False,True,False,True,,4.844961240310077,,,,,,
gpout0,1,86,1032000000,5,2,103200000,8.3984375,8,102,False,True,True,True,,9.689922480620154,,,,,,
gpout0,1,86,1032000000,5,4,51600000,4.19921875,4,51,False,True,True,True,,19.37984496124031,,,,,,
gpout0,1,86,1032000000,5,5,41280000,3.359375,3,92,False,True,True,True,,24.224806201550386,,,,,,
gpout0,1,87,1044000000,1,1,1044000000,84.9609375,84,246,False,True,False,True,,0.9578544061302682,,,,,,
gpout0,1,87,1044000000,1,2,522000000,42.48046875,42,123,False,True,False,False,,1.9157088122605364,,,,,,
gpout0,1,87,1044000000,1,3,348000000,28.3203125,28,82,False,True,False,False,,2.8735632183908044,,,,,,
gpout0,1,87,1044000000,1,5,208800000,16.9921875,16,254,False,True,False,False,,4.789272030651341,,,,,,
gpout0,1,87,1044000000,1,6,174000000,14.16015625,14,41,False,True,False,False,,5.747126436781609,,,,,,
gpout0,1,87,1044000000,2,1,522000000,42.48046875,42,123,False,True,False,True,,1.9157088122605364,,,,,,
gpout0,1,87,1044000000,2,3,174000000,14.16015625,14,41,False,True,False,False,,5.747126436781609,,,,,,
gpout0,1,87,1044000000,2,5,104400000,8.49609375,8,127,False,True,True,False,,9.578544061302683,,,,,,
gpout0,1,87,1044000000,3,1,348000000,28.3203125,28,82,False,True,False,True,,2.8735632183908044,,,,,,
gpout0,1,87,1044000000,3,2,174000000,14.16015625,14,41,False,True,False,True,,5.747126436781609,,,,,,
gpout0,1,87,1044000000,3,5,69600000,5.6640625,5,170,False,True,True,False,,14.367816091954023,,,,,,
gpout0,1,87,1044000000,5,1,208800000,16.9921875,16,254,False,True,False,True,,4.789272030651341,,,,,,
gpout0,1,87,1044000000,5,2,104400000,8.49609375,8,127,False,True,True,True,,9.578544061302683,,,,,,
gpout0,1,87,1044000000,5,3,69600000,5.6640625,5,170,False,True,True,True,,14.367816091954023,,,,,,
gpout0,1,87,1044000000,5,5,41760000,3.3984375,3,102,False,True,True,True,,23.946360153256705,,,,,,
gpout0,1,87,1044000000,5,6,34800000,2.83203125,2,213,False,True,True,False,,28.735632183908045,,,,,,
gpout0,1,87,1044000000,6,1,174000000,14.16015625,14,41,False,True,False,True,,5.747126436781609,,,,,,
gpout0,1,87,1044000000,6,5,34800000,2.83203125,2,213,False,True,True,True,,28.735632183908045,,,,,,
gpout0,1,88,1056000000,1,1,1056000000,85.9375,85,240,False,True,False,True,,0.946969696969697,,,,,,
gpout0,1,88,1056000000,1,2,528000000,42.96875,42,248,False,True,False,False,,1.893939393939394,,,,,,
gpout0,1,88,1056000000,1,4,264000000,21.484375,21,124,False,True,False,False,,3.787878787878788,,,,,,
gpout0,1,88,1056000000,1,5,211200000,17.1875,17,48,False,True,False,False,,4.734848484848484,,,,,,
gpout0,1,88,1056000000,2,1,528000000,42.96875,42,248,False,True,False,True,,1.893939393939394,,,,,,
gpout0,1,88,1056000000,2,2,264000000,21.484375,21,124,False,True,False,True,,3.787878787878788,,,,,,
gpout0,1,88,1056000000,2,4,132000000,10.7421875,10,190,False,True,True,False,,7.575757575757576,,,,,,
gpout0,1,88,1056000000,2,5,105600000,8.59375,8,152,False,True,True,False,,9.469696969696969,,,,,,
gpout0,1,88,1056000000,4,1,264000000,21.484375,21,124,False,True,False,True,,3.787878787878788,,,,,,
gpout0,1,88,1056000000,4,2,132000000,10.7421875,10,190,False,True,True,True,,7.575757575757576,,,,,,
gpout0,1,88,1056000000,4,4,66000000,5.37109375,5,95,False,True,True,True,,15.151515151515152,,,,,,
gpout0,1,88,1056000000,4,5,52800000,4.296875,4,76,False,True,True,False,,18.939393939393938,,,,,,
gpout0,1,88,1056000000,5,1,211200000,17.1875,17,48,False,True,False,True,,4.734848484848484,,,,,,
gpout0,1,88,1056000000,5,2,105600000,8.59375,8,152,False,True,True,True,,9.469696969696969,,,,,,
gpout0,1,88,1056000000,5,4,52800000,4.296875,4,76,False,True,True,True,,18.939393939393938,,,,,,
gpout0,1,88,1056000000,5,5,42240000,3.4375,3,112,False,True,True,True,,23.674242424242426,,,,,,
gpout0,1,89,1068000000,1,1,1068000000,86.9140625,86,234,False,True,False,True,,0.9363295880149812,,,,,,
gpout0,1,89,1068000000,1,2,534000000,43.45703125,43,117,False,True,False,False,,1.8726591760299625,,,,,,
gpout0,1,89,1068000000,1,5,213600000,17.3828125,17,98,False,True,False,False,,4.681647940074907,,,,,,
gpout0,1,89,1068000000,2,1,534000000,43.45703125,43,117,False,True,False,True,,1.8726591760299625,,,,,,
gpout0,1,89,1068000000,2,5,106800000,8.69140625,8,177,False,True,True,False,,9.363295880149813,,,,,,
gpout0,1,89,1068000000,5,1,213600000,17.3828125,17,98,False,True,False,True,,4.681647940074907,,,,,,
gpout0,1,89,1068000000,5,2,106800000,8.69140625,8,177,False,True,True,True,,9.363295880149813,,,,,,
gpout0,1,89,1068000000,5,5,42720000,3.4765625,3,122,False,True,True,True,,23.408239700374533,,,,,,
